shade_id,brand,product,shade_name,hex,undertone,depth,source,source_url
PUBLIC-01359,Beauty Bakerie,InstaBake Aqua Glass Foundation,cool neutral,#744A2F,cool,rich-deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/instabake-aqua-glass-foundation?productId=pimprod2009084
PUBLIC-01360,Beauty Bakerie,InstaBake Aqua Glass Foundation,warm,#84542F,warm,deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/instabake-aqua-glass-foundation?productId=pimprod2009084
PUBLIC-01361,Beauty Bakerie,InstaBake Aqua Glass Foundation,warm,#88572F,warm,deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/instabake-aqua-glass-foundation?productId=pimprod2009084
PUBLIC-01362,Beauty Bakerie,InstaBake Aqua Glass Foundation,warm,#966038,warm,deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/instabake-aqua-glass-foundation?productId=pimprod2009084
PUBLIC-01363,Beauty Bakerie,InstaBake Aqua Glass Foundation,warm,#A87446,warm,tan,Public Sephora-style foundation swatch dataset,https://www.ulta.com/instabake-aqua-glass-foundation?productId=pimprod2009084
PUBLIC-01364,Beauty Bakerie,InstaBake Aqua Glass Foundation,warm,#B97A4E,warm,tan,Public Sephora-style foundation swatch dataset,https://www.ulta.com/instabake-aqua-glass-foundation?productId=pimprod2009084
PUBLIC-01365,Beauty Bakerie,InstaBake Aqua Glass Foundation,neutral,#B77C5C,neutral,tan,Public Sephora-style foundation swatch dataset,https://www.ulta.com/instabake-aqua-glass-foundation?productId=pimprod2009084
PUBLIC-01366,Beauty Bakerie,InstaBake Aqua Glass Foundation,warm,#BA845E,warm,tan,Public Sephora-style foundation swatch dataset,https://www.ulta.com/instabake-aqua-glass-foundation?productId=pimprod2009084
PUBLIC-01367,Beauty Bakerie,InstaBake Aqua Glass Foundation,neutral,#CC8E63,neutral,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/instabake-aqua-glass-foundation?productId=pimprod2009084
PUBLIC-01368,Beauty Bakerie,InstaBake Aqua Glass Foundation,cool neutral,#CD946E,cool,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/instabake-aqua-glass-foundation?productId=pimprod2009084
PUBLIC-01369,Beauty Bakerie,InstaBake Aqua Glass Foundation,warm neutral,#CF9C71,warm,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/instabake-aqua-glass-foundation?productId=pimprod2009084
PUBLIC-01370,Beauty Bakerie,InstaBake Aqua Glass Foundation,neutral,#D0A072,neutral,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/instabake-aqua-glass-foundation?productId=pimprod2009084
PUBLIC-01371,Beauty Bakerie,InstaBake Aqua Glass Foundation,neutral,#CFA380,neutral,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/instabake-aqua-glass-foundation?productId=pimprod2009084
PUBLIC-01372,Beauty Bakerie,InstaBake Aqua Glass Foundation,warm,#D1AA83,warm,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/instabake-aqua-glass-foundation?productId=pimprod2009084
PUBLIC-01373,Beauty Bakerie,InstaBake Aqua Glass Foundation,warm,#D7B18B,warm,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/instabake-aqua-glass-foundation?productId=pimprod2009084
PUBLIC-01374,Beauty Bakerie,InstaBake Aqua Glass Foundation,neutral,#DCB799,neutral,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/instabake-aqua-glass-foundation?productId=pimprod2009084
PUBLIC-01375,Beauty Bakerie,InstaBake Aqua Glass Foundation,warm neutral,#E0B897,warm,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/instabake-aqua-glass-foundation?productId=pimprod2009084
PUBLIC-01376,Beauty Bakerie,InstaBake Aqua Glass Foundation,neutral,#E0BA9D,neutral,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/instabake-aqua-glass-foundation?productId=pimprod2009084
PUBLIC-01377,Beauty Bakerie,InstaBake Aqua Glass Foundation,warm,#E6C3A7,warm,light,Public Sephora-style foundation swatch dataset,https://www.ulta.com/instabake-aqua-glass-foundation?productId=pimprod2009084
PUBLIC-01378,Beauty Bakerie,InstaBake Aqua Glass Foundation,cool,#EBC8B3,cool,light,Public Sephora-style foundation swatch dataset,https://www.ulta.com/instabake-aqua-glass-foundation?productId=pimprod2009084
PUBLIC-01379,Beauty Bakerie,InstaBake Aqua Glass Foundation,warm,#EECAB0,warm,light,Public Sephora-style foundation swatch dataset,https://www.ulta.com/instabake-aqua-glass-foundation?productId=pimprod2009084
PUBLIC-01380,Beauty Bakerie,InstaBake Aqua Glass Foundation,neutral,#EECDB9,neutral,light,Public Sephora-style foundation swatch dataset,https://www.ulta.com/instabake-aqua-glass-foundation?productId=pimprod2009084
PUBLIC-01381,Beauty Bakerie,InstaBake Aqua Glass Foundation,cool,#F2DCD0,cool,fair,Public Sephora-style foundation swatch dataset,https://www.ulta.com/instabake-aqua-glass-foundation?productId=pimprod2009084
PUBLIC-01382,Beauty Bakerie,InstaBake Aqua Glass Foundation,warm,#F8D8B9,warm,light,Public Sephora-style foundation swatch dataset,https://www.ulta.com/instabake-aqua-glass-foundation?productId=pimprod2009084
PUBLIC-01383,Beauty Bakerie,InstaBake Aqua Glass Foundation,warm neutral,#F6E6D9,warm,fair,Public Sephora-style foundation swatch dataset,https://www.ulta.com/instabake-aqua-glass-foundation?productId=pimprod2009084
PUBLIC-01384,Beauty Bakerie,InstaBake Aqua Glass Foundation,cool,#F8EAE1,cool,fair,Public Sephora-style foundation swatch dataset,https://www.ulta.com/instabake-aqua-glass-foundation?productId=pimprod2009084
PUBLIC-01385,L.A. Girl,Pro Coverage Liquid Foundation,natural,#BF8662,neutral,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/pro-coverage-liquid-foundation?productId=xlsImpprod15711049
PUBLIC-01386,L.A. Girl,Pro Coverage Liquid Foundation,white,#E9E2DA,unknown,fair,Public Sephora-style foundation swatch dataset,https://www.ulta.com/pro-coverage-liquid-foundation?productId=xlsImpprod15711049
PUBLIC-01387,L.A. Girl,Pro Coverage Liquid Foundation,fair,#DAA980,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/pro-coverage-liquid-foundation?productId=xlsImpprod15711049
PUBLIC-01388,L.A. Girl,Pro Coverage Liquid Foundation,porcelain,#E5A57F,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/pro-coverage-liquid-foundation?productId=xlsImpprod15711049
PUBLIC-01389,L.A. Girl,Pro Coverage Liquid Foundation,nude beige,#C38752,neutral,tan,Public Sephora-style foundation swatch dataset,https://www.ulta.com/pro-coverage-liquid-foundation?productId=xlsImpprod15711049
PUBLIC-01390,L.A. Girl,Pro Coverage Liquid Foundation,beige,#B67C4C,neutral,tan,Public Sephora-style foundation swatch dataset,https://www.ulta.com/pro-coverage-liquid-foundation?productId=xlsImpprod15711049
PUBLIC-01391,L.A. Girl,Pro Coverage Liquid Foundation,warm beige,#B6733C,warm,tan,Public Sephora-style foundation swatch dataset,https://www.ulta.com/pro-coverage-liquid-foundation?productId=xlsImpprod15711049
PUBLIC-01392,L.A. Girl,Pro Coverage Liquid Foundation,rich cocoa,#7D482C,unknown,deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/pro-coverage-liquid-foundation?productId=xlsImpprod15711049
PUBLIC-01393,L.A. Girl,Pro Coverage Liquid Foundation,dark chocolate,#633B2B,unknown,rich-deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/pro-coverage-liquid-foundation?productId=xlsImpprod15711049
PUBLIC-01394,Wet n Wild,Photo Focus Dewy Foundation,shell ivory,#D4B196,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/photo-focus-dewy-foundation?productId=pimprod2013416
PUBLIC-01395,Wet n Wild,Photo Focus Dewy Foundation,porcelain,#D0B598,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/photo-focus-dewy-foundation?productId=pimprod2013416
PUBLIC-01396,Wet n Wild,Photo Focus Dewy Foundation,nude ivory,#E0C6AD,unknown,light,Public Sephora-style foundation swatch dataset,https://www.ulta.com/photo-focus-dewy-foundation?productId=pimprod2013416
PUBLIC-01397,Wet n Wild,Photo Focus Dewy Foundation,soft ivory,#E4C6AC,unknown,light,Public Sephora-style foundation swatch dataset,https://www.ulta.com/photo-focus-dewy-foundation?productId=pimprod2013416
PUBLIC-01398,Wet n Wild,Photo Focus Dewy Foundation,rose ivory,#DFC2B4,cool,light,Public Sephora-style foundation swatch dataset,https://www.ulta.com/photo-focus-dewy-foundation?productId=pimprod2013416
PUBLIC-01399,Wet n Wild,Photo Focus Dewy Foundation,soft beige,#ECC097,neutral,light,Public Sephora-style foundation swatch dataset,https://www.ulta.com/photo-focus-dewy-foundation?productId=pimprod2013416
PUBLIC-01400,Wet n Wild,Photo Focus Dewy Foundation,golden beige,#D4B174,warm,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/photo-focus-dewy-foundation?productId=pimprod2013416
PUBLIC-01401,Wet n Wild,Photo Focus Dewy Foundation,buff bisque,#D9A97B,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/photo-focus-dewy-foundation?productId=pimprod2013416
PUBLIC-01402,Wet n Wild,Photo Focus Dewy Foundation,desert beige,#C59559,neutral,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/photo-focus-dewy-foundation?productId=pimprod2013416
PUBLIC-01403,Wet n Wild,Photo Focus Dewy Foundation,cream beige,#C5A375,neutral,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/photo-focus-dewy-foundation?productId=pimprod2013416
PUBLIC-01404,Wet n Wild,Photo Focus Dewy Foundation,bronze beige,#C99D74,neutral,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/photo-focus-dewy-foundation?productId=pimprod2013416
PUBLIC-01405,Wet n Wild,Photo Focus Dewy Foundation,classic beige,#CB9773,neutral,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/photo-focus-dewy-foundation?productId=pimprod2013416
PUBLIC-01406,Wet n Wild,Photo Focus Dewy Foundation,amber beige,#B07D50,neutral,tan,Public Sephora-style foundation swatch dataset,https://www.ulta.com/photo-focus-dewy-foundation?productId=pimprod2013416
PUBLIC-01407,Wet n Wild,Photo Focus Dewy Foundation,caramel,#A9793C,unknown,deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/photo-focus-dewy-foundation?productId=pimprod2013416
PUBLIC-01408,L'Oréal,True Match Super-Blendable Foundation Makeup,natural ivory,#D0A896,neutral,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/true-match-super-blendable-foundation-makeup?productId=fs1017872
PUBLIC-01409,L'Oréal,True Match Super-Blendable Foundation Makeup,fresh ivory,#D2A489,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/true-match-super-blendable-foundation-makeup?productId=fs1017872
PUBLIC-01410,L'Oréal,True Match Super-Blendable Foundation Makeup,fair ivory,#D2A488,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/true-match-super-blendable-foundation-makeup?productId=fs1017872
PUBLIC-01411,L'Oréal,True Match Super-Blendable Foundation Makeup,cream ivory,#D2A488,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/true-match-super-blendable-foundation-makeup?productId=fs1017872
PUBLIC-01412,L'Oréal,True Match Super-Blendable Foundation Makeup,porcelain,#D8C0AA,unknown,light,Public Sephora-style foundation swatch dataset,https://www.ulta.com/true-match-super-blendable-foundation-makeup?productId=fs1017872
PUBLIC-01413,L'Oréal,True Match Super-Blendable Foundation Makeup,soft ivory,#D6BAA7,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/true-match-super-blendable-foundation-makeup?productId=fs1017872
PUBLIC-01414,L'Oréal,True Match Super-Blendable Foundation Makeup,alabaster,#DBB6A3,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/true-match-super-blendable-foundation-makeup?productId=fs1017872
PUBLIC-01415,L'Oréal,True Match Super-Blendable Foundation Makeup,bone,#D2A489,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/true-match-super-blendable-foundation-makeup?productId=fs1017872
PUBLIC-01416,L'Oréal,True Match Super-Blendable Foundation Makeup,light ivory,#D1B094,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/true-match-super-blendable-foundation-makeup?productId=fs1017872
PUBLIC-01417,L'Oréal,True Match Super-Blendable Foundation Makeup,classic ivory,#D8B59C,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/true-match-super-blendable-foundation-makeup?productId=fs1017872
PUBLIC-01418,L'Oréal,True Match Super-Blendable Foundation Makeup,vanilla,#D2A489,unknown,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/true-match-super-blendable-foundation-makeup?productId=fs1017872
PUBLIC-01419,L'Oréal,True Match Super-Blendable Foundation Makeup,ivory beige,#D2A489,neutral,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/true-match-super-blendable-foundation-makeup?productId=fs1017872
PUBLIC-01420,L'Oréal,True Match Super-Blendable Foundation Makeup,nude beige,#CEAE93,neutral,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/true-match-super-blendable-foundation-makeup?productId=fs1017872
PUBLIC-01421,L'Oréal,True Match Super-Blendable Foundation Makeup,natural buff,#C5A389,neutral,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/true-match-super-blendable-foundation-makeup?productId=fs1017872
PUBLIC-01422,L'Oréal,True Match Super-Blendable Foundation Makeup,creamy natural,#C2A088,neutral,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/true-match-super-blendable-foundation-makeup?productId=fs1017872
PUBLIC-01423,L'Oréal,True Match Super-Blendable Foundation Makeup,natural beige,#C5A98C,neutral,light-medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/true-match-super-blendable-foundation-makeup?productId=fs1017872
PUBLIC-01424,L'Oréal,True Match Super-Blendable Foundation Makeup,shell beige,#B59C88,neutral,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/true-match-super-blendable-foundation-makeup?productId=fs1017872
PUBLIC-01425,L'Oréal,True Match Super-Blendable Foundation Makeup,buff beige,#BEA086,neutral,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/true-match-super-blendable-foundation-makeup?productId=fs1017872
PUBLIC-01426,L'Oréal,True Match Super-Blendable Foundation Makeup,sand beige,#C0A284,neutral,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/true-match-super-blendable-foundation-makeup?productId=fs1017872
PUBLIC-01427,L'Oréal,True Match Super-Blendable Foundation Makeup,true beige,#BB9879,neutral,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/true-match-super-blendable-foundation-makeup?productId=fs1017872
PUBLIC-01428,L'Oréal,True Match Super-Blendable Foundation Makeup,classic beige,#C09982,neutral,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/true-match-super-blendable-foundation-makeup?productId=fs1017872
PUBLIC-01429,L'Oréal,True Match Super-Blendable Foundation Makeup,sun beige,#B29471,neutral,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/true-match-super-blendable-foundation-makeup?productId=fs1017872
PUBLIC-01430,L'Oréal,True Match Super-Blendable Foundation Makeup,honey beige,#AF8D72,warm,medium,Public Sephora-style foundation swatch dataset,https://www.ulta.com/true-match-super-blendable-foundation-makeup?productId=fs1017872
PUBLIC-01431,L'Oréal,True Match Super-Blendable Foundation Makeup,soft sable,#927051,unknown,deep,Public Sephora-style foundation swatch dataset,https://www.ulta.com/true-match-super-blendable-foundation-makeup?productId=fs1017872
PUBLIC-01432,L'Oréal,True Match Super-Blendable Foundation Makeup,caramel beige,#A07E5B,neutral,tan,Public Sephora-style foundation swatch dataset,https://www.ulta.com/true-match-super-blendable-foundation-makeup?productId=fs1017872
